Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,Asset Posture,CCI,NIST SP 800-53 Revision 4 References,Legacy
V-220636,low,SRG-NET-000512-L2S-000001,SV-220636r648763_rule,CISC-L2-000160,The Cisco switch must have Storm Control configured on all host-facing switchports.,"A traffic storm occurs when packets flood a LAN, creating excessive traffic and degrading network performance. Traffic storm control prevents network disruption by suppressing ingress traffic when the number of packets reaches a configured threshold levels. 

Traffic storm control monitors ingress traffic levels on a port and drops traffic when the number of packets reaches the configured threshold level during any one-second interval.",,"Review the switch configuration to verify that storm control is enabled on all host-facing interfaces as shown in the example below:

interface GigabitEthernet0/3
switchport access vlan 12
storm-control unicast level bps 62000000
storm-control broadcast level bps 20000000

Note: Bandwidth percentage thresholds (via level parameter) can be used in lieu of PPS rate.

If storm control is not enabled at a minimum for broadcast traffic, this is a finding.","Configure storm control for each host-facing interface as shown in the example below:

SW1(config)#int range g0/2 - 8 
SW1(config-if-range)#storm-control unicast bps 62000000 
SW1(config-if-range)#storm-control broadcast level bps 20000000 


Note: The acceptable range is 10000000 -1000000000 for a gigabit Ethernet interface, and 100000000-10000000000 for a 10-gigabit interface. Storm control is not supported on most FastEthernet interfaces.",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101139; SV-110243
V-220637,low,SRG-NET-000512-L2S-000002,SV-220637r539671_rule,CISC-L2-000170,The Cisco switch must have IGMP or MLD Snooping configured on all VLANs.,"IGMP and MLD snooping provide a way to constrain multicast traffic at Layer 2. By monitoring the IGMP or MLD membership reports sent by hosts within a VLAN, the snooping application can set up Layer 2 multicast forwarding tables to deliver specific multicast traffic only to interfaces connected to hosts interested in receiving the traffic, thereby significantly reducing the volume of multicast traffic that would otherwise flood the VLAN.",,"Review the switch configuration to verify that IGMP or MLD snooping has been configured for IPv4 and IPv6 multicast traffic respectively. The example below shows the steps to verify that IGMP snooping is enabled for each VLAN.

Step 1: Verify that IGMP or MLD snooping is enabled globally. By default, IGMP snooping is enabled globally; hence, the following command should not be in the switch configuration: 

no ip igmp snooping

Step 2: Verify that IGMP snooping is not disabled for any VLAN as shown in the example below:

no ip igmp snooping vlan 11

Note: When IGMP snooping is globally enabled, it is also enabled by default on all VLANs but can be disabled on a per-VLAN basis. If global snooping is disabled, VLAN snooping cannot be enabled. 

If the switch is not configured to implement IGMP or MLD snooping for each VLAN, this is a finding.","Globally configure IGMP or MLD snooping for IPv4 and IPv6 multicast traffic respectively:

SW1(config)#ip igmp snooping",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101141; SV-110245
V-220638,medium,SRG-NET-000512-L2S-000003,SV-220638r539671_rule,CISC-L2-000180,The Cisco switch must implement Rapid Spanning Tree Protocol (STP) where VLANs span multiple switches with redundant links.,"STP is implemented on bridges and switches to prevent Layer 2 loops when a broadcast domain spans multiple bridges and switches and when redundant links are provisioned to provide high availability in case of link failures. 

Convergence time can be significantly reduced using Rapid STP (802.1w) instead of STP (802.1d), resulting in improved availability. Rapid STP should be deployed by implementing either Rapid Per-VLAN-Spanning-Tree (Rapid-PVST) or Multiple Spanning-Tree Protocol (MSTP). The latter scales much better when there are many VLANs.",,"In cases where VLANs do not span multiple switches, it is a best practice to not implement STP. Avoiding the use of STP will provide the most deterministic and highly available network topology. If STP is required, review the switch configuration to verify that Rapid STP has been implemented: 

hostname SW2
…
…
…
spanning-tree mode rapid-pvst

Note: MSTP can be configured as an alternate mode. MSTP uses RSTP for rapid convergence and enables multiple VLANs to be grouped into and mapped to the same spanning-tree instance, thereby reducing the number of spanning-tree instances needed to support a large number of VLANs.

If either RSTP or MSTP has not been implemented where STP is required, this is a finding.","Configure Rapid STP or MSTP to be implemented at the access and distribution layers where VLANs span multiple switches as shown in the examples below:

SW2(config)#spanning-tree mode rapid-pvst

or 

SW1(config)#spanning-tree mode mst",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101143; SV-110247
V-220639,medium,SRG-NET-000512-L2S-000004,SV-220639r539671_rule,CISC-L2-000190,The Cisco switch must enable Unidirectional Link Detection (UDLD) to protect against one-way connections.,"In topologies where fiber optic interconnections are used, physical misconnections can occur that allow a link to appear to be up when there is a mismatched set of transmit/receive pairs. When such a physical misconfiguration occurs, protocols such as STP can cause network instability.

UDLD is a Layer 2 protocol that can detect these physical misconfigurations by verifying that traffic is flowing bidirectionally between neighbors. Ports with UDLD enabled periodically transmit packets to neighbor devices. If the packets are not echoed back within a specific time frame, the link is flagged as unidirectional and the interface is shut down.",,"If any of the switch ports have fiber optic interconnections with neighbors, review the switch configuration to verify that UDLD is enabled globally or on a per-interface basis as shown in the examples below:

hostname SW2
…
…
…
udld enable

or

interface GigabitEthernet0/1
 udld port

Note: An alternative implementation when UDLD is not supported by connected device is to deploy a single member Link Aggregation Group (LAG) via IEEE 802.3ad Link Aggregation Control Protocol (LACP).

If the switch has fiber optic interconnections with neighbors and UDLD is not enabled, this is a finding.","Configure the switch to enable UDLD to protect against one-way connections:

SW2(config)#udld enable

or

SW2(config)#int g0/1
SW2(config-if)#udld port",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101145; SV-110249
V-220640,medium,SRG-NET-000512-L2S-000005,SV-220640r539671_rule,CISC-L2-000200,The Cisco switch must have all trunk links enabled statically.,"When trunk negotiation is enabled via Dynamic Trunk Protocol (DTP), considerable time can be spent negotiating trunk settings (802.1q or ISL) when a node or interface is restored. While this negotiation is happening, traffic is dropped because the link is up from a Layer 2 perspective. 

Packet loss can be eliminated by setting the interface statically to trunk mode, thereby avoiding dynamic trunk protocol negotiation and significantly reducing any outage when restoring a failed link or switch.",,"By default, DTP is enabled on all Cisco switches. Review the switch configuration to verify that trunk links will not form a trunk via negotiation as shown in the example below:

SW2#show interfaces switchport 
Name: Gi0/0
Switchport: Enabled
Administrative Mode: dynamic auto
Operational Mode: static access
Administrative Trunking Encapsulation: negotiate
Operational Trunking Encapsulation: native
Negotiation of Trunking: On

If trunk negotiation is enabled on any interface, this is a finding.","Configure the switch to enable trunk links statically as shown in the configuration below:

SW2(config-if)#switchport trunk encapsulation dot1q 
SW2(config-if)#switchport mode trunk
SW2(config-if)#switchport nonegotiate",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101147; SV-110251
V-220641,medium,SRG-NET-000512-L2S-000007,SV-220641r539671_rule,CISC-L2-000210,The Cisco switch must have all disabled switch ports assigned to an unused VLAN.,A disabled port that is assigned to a user or management VLAN may become enabled by accident or by an attacker and as a result may gain access to that VLAN as a member.,,"Step 1: Review the switch configurations and examine all access switch ports. Each access switch port not in use should have membership to an inactive VLAN. 

interface GigabitEthernet0/0
 switchport access vlan 999
 shutdown
!
interface GigabitEthernet0/1
 switchport access vlan 999
 shutdown
…
…
…
interface GigabitEthernet0/9
 switchport access vlan 999
 shutdown

Step 2: Verify that traffic from the inactive VLAN is not allowed on any trunk links as shown in the example below:

interface GigabitEthernet1/1
 switchport trunk allowed vlan 1-998,1000-4094
 switchport trunk encapsulation dot1q
 switchport mode trunk

Note: Switch ports configured for 802.1x are exempt from this requirement.

If any access switch ports are not in use and not in an inactive VLAN, this is a finding.","Assign all switch ports not in use to an inactive VLAN.

Step 1: Assign the disabled interfaces to an inactive VLAN:

SW3(config)#int range g0/0 – 9
SW3(config-if-range)# switchport access vlan 999

Step 2: Configure trunk links to not allow traffic from the inactive VLAN:

SW3(config)#int g1/1
SW3(config-if)#switchport trunk allowed vlan except 999",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101149; SV-110253
V-220642,medium,SRG-NET-000512-L2S-000008,SV-220642r539671_rule,CISC-L2-000220,The Cisco switch must not have the default VLAN assigned to any host-facing switch ports.,"In a VLAN-based network, switches use the default VLAN (i.e., VLAN 1) for in-band management and to communicate with other networking devices using Spanning-Tree Protocol (STP), Dynamic Trunking Protocol (DTP), VLAN Trunking Protocol (VTP), and Port Aggregation Protocol (PAgP) - all untagged traffic. 

As a consequence, the default VLAN may unwisely span the entire network if not appropriately pruned. If its scope is large enough, the risk of compromise can increase significantly.",,"Review the switch configurations and verify that no access switch ports have been assigned membership to the default VLAN (i.e., VLAN 1). VLAN assignments can be verified via the show vlan command:

SW1#show vlan

VLAN Name Status Ports
---- -------------------------------- --------- -------------------------------
1 default active 
10 User VLAN active Gi0/3, Gi1/0, Gi1/1, Gi1/2
 Gi1/3, Gi2/1
20 Management VLAN active Gi0/2
999 VLAN0999 active Gi2/0

If access switch ports are assigned to the default VLAN, this is a finding.",Remove the assignment of the default VLAN from all access switch ports.,,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101151; SV-110255
V-220643,medium,SRG-NET-000512-L2S-000009,SV-220643r539671_rule,CISC-L2-000230,The Cisco switch must have the default VLAN pruned from all trunk ports that do not require it.,"The default VLAN (i.e., VLAN 1) is a special VLAN used for control plane traffic such as Spanning-Tree Protocol (STP), Dynamic Trunking Protocol (DTP), VLAN Trunking Protocol (VTP), and Port Aggregation Protocol (PAgP). VLAN 1 is enabled on all trunks and ports by default. 

With larger campus networks, care must be taken about the diameter of the STP domain for the default VLAN. Instability in one part of the network could affect the default VLAN, influencing control-plane stability and therefore STP stability for all other VLANs.",,"Review the switch configuration and verify that the default VLAN is pruned from trunk links that do not require it:

SW1#show interfaces trunk

Port Mode Encapsulation Status Native vlan
Gi0/1 on 802.1q trunking 1
Gi0/2 on 802.1q trunking 1

Port Vlans allowed on trunk
Gi0/1 1-998,1000-4094
Gi0/2 1-4094

If the default VLAN is not pruned from trunk links that should not be transporting frames for the VLAN, this is a finding.","Prune VLAN 1 from any trunk links as necessary:

SW1(config)#int g0/2
SW1(config-if)#switchport trunk allowed vlan except 1

Verify that VLAN 1 is not allowed on the trunk link:

SW1#show interfaces trunk

Port Mode Encapsulation Status Native vlan
Gi0/1 on 802.1q trunking 1
Gi0/2 on 802.1q trunking 1

Port Vlans allowed on trunk
Gi0/1 1-998,1000-4094
Gi0/2 2-4094",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101153; SV-110257
V-220644,medium,SRG-NET-000512-L2S-000010,SV-220644r539671_rule,CISC-L2-000240,The Cisco switch must not use the default VLAN for management traffic.,"Switches use the default VLAN (i.e., VLAN 1) for in-band management and to communicate with directly connected switches using Spanning-Tree Protocol (STP), Dynamic Trunking Protocol (DTP), VLAN Trunking Protocol (VTP), and Port Aggregation Protocol (PAgP) - all untagged traffic. As a consequence, the default VLAN may unwisely span the entire network if not appropriately pruned. If its scope is large enough, the risk of compromise can increase significantly.",,"Review the switch configuration and verify that the default VLAN is not used to access the switch for management:

interface Vlan22
 description Management VLAN
 ip address 10.1.22.3 255.255.255.0

If the default VLAN is being used for management access to the switch, this is a finding.","Configure the switch for management access to use a VLAN other than the default VLAN:

SW1(config)#int vlan 22
SW1(config-if)#ip add 10.1.22.3 255.255.255.0
SW1(config-if)#no shut",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101155; SV-110259
V-220645,medium,SRG-NET-000512-L2S-000011,SV-220645r539671_rule,CISC-L2-000250,The Cisco switch must have all user-facing or untrusted ports configured as access switch ports.,"Double encapsulation can be initiated by an attacker who has access to a switch port belonging to the native VLAN of the trunk port. Knowing the victim's MAC address and with the victim attached to a different switch belonging to the same trunk group, thereby requiring the trunk link and frame tagging, the malicious user can begin the attack by sending frames with two sets of tags. 

The outer tag that will have the attacker's VLAN ID (probably the well-known and omnipresent default VLAN) is stripped off by the switch, and the inner tag that will have the victim's VLAN ID is used by the switch as the next hop and sent out the trunk port.",,"Review the switch configurations and examine all user-facing or untrusted switchports. The example below depicts both access and trunk ports:

interface GigabitEthernet0/1
 switchport trunk encapsulation dot1q
 switchport mode trunk
 negotiation auto
!
interface GigabitEthernet0/2
switchport access vlan 11
 negotiation auto
!
interface GigabitEthernet0/3
 switchport access vlan 12
 negotiation auto

If any of the user-facing switch ports are configured as a trunk, this is a finding.","Disable trunking on all user-facing or untrusted switch ports:

SW1(config)#int g0/6
SW1(config-if)#switchport mode access
SW1(config-if)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101157; SV-110261
V-220646,medium,SRG-NET-000512-L2S-000012,SV-220646r539671_rule,CISC-L2-000260,The Cisco switch must have the native VLAN assigned to an ID other than the default VLAN for all 802.1q trunk links.,"VLAN hopping can be initiated by an attacker who has access to a switch port belonging to the same VLAN as the native VLAN of the trunk link connecting to another switch that the victim is connected to. If the attacker knows the victim’s MAC address, it can forge a frame with two 802.1q tags and a Layer 2 header with the destination address of the victim. 

Because the frame will ingress the switch from a port belonging to its native VLAN, the trunk port connecting to the victim’s switch will remove the outer tag because native VLAN traffic is to be untagged. The switch will forward the frame on to the trunk link, unaware of the inner tag with a VLAN ID of which the victim’s switch port is a member.",,"Review the switch configurations and examine all trunk links. Verify the native VLAN has been configured to a VLAN ID other than the ID of the default VLAN (i.e., VLAN 1) as shown in the example below:

interface GigabitEthernet0/1
 switchport trunk encapsulation dot1q
 switchport trunk native vlan 44
 switchport mode trunk
 negotiation auto

Note: An alternative to configuring a dedicated native VLAN is to ensure that all native VLAN traffic is tagged. This will mitigate the risk of VLAN hopping because there will always be an outer tag for native traffic as it traverses an 802.1q trunk link.

If the native VLAN has the same VLAN ID as the default VLAN, this is a finding.","To ensure the integrity of the trunk link and prevent unauthorized access, the ID of the native VLAN of the trunk port must be changed from the default VLAN (i.e., VLAN 1) to its own unique VLAN ID. 

SW1(config)#int g0/1
SW1(config-if)#switchport trunk native vlan 44

Note: The native VLAN ID must be the same on both ends of the trunk link; otherwise, traffic could accidentally leak between broadcast domains.",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101159; SV-110263
V-220647,low,SRG-NET-000512-L2S-000013,SV-220647r539671_rule,CISC-L2-000270,The Cisco switch must not have any switchports assigned to the native VLAN.,"Double encapsulation can be initiated by an attacker who has access to a switch port belonging to the native VLAN of the trunk port. Knowing the victim’s MAC address and with the victim attached to a different switch belonging to the same trunk group, thereby requiring the trunk link and frame tagging, the malicious user can begin the attack by sending frames with two sets of tags. 

The outer tag that will have the attacker’s VLAN ID (probably the well-known and omnipresent default VLAN) is stripped off by the switch, and the inner tag that will have the victim’s VLAN ID is used by the switch as the next hop and sent out the trunk port.",,"Review the switch configurations and examine all access switch ports. Verify that they do not belong to the native VLAN as shown in the example below:

interface GigabitEthernet0/1
 switchport trunk encapsulation dot1q
 switchport trunk native vlan 44
 switchport mode trunk
 negotiation auto
!
interface GigabitEthernet0/2
 switchport access vlan 11
 negotiation auto
!
interface GigabitEthernet0/3
 switchport access vlan 12
 negotiation auto
!

If any access switch ports have been assigned to the same VLAN ID as the native VLAN, this is a finding.",Configure all access switch ports to a VLAN other than the native VLAN.,,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch L2S Security Technical Implementation Guide :: Version 2, Release: 3 Benchmark Date: 27 Oct 2022",4070,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

",CM-6 b,V-101161; SV-110265
