Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,Asset Posture,CCI,NIST SP 800-53 Revision 4 References,Legacy
V-220581,medium,SRG-APP-000097-NDM-000227,SV-220581r521267_rule,CISC-ND-000290,The Cisco switch must produce audit records containing information to establish where the events occurred.,"To compile an accurate risk assessment and provide forensic analysis, it is essential for security personnel to know where events occurred, such as device hardware components, device software modules, session identifiers, filenames, host names, and functionality.

Associating information about where the event occurred within the network device provides a means of investigating an attack, recognizing resource utilization or capacity thresholds, or identifying an improperly configured device.",,"Review the deny statements in all access control lists (ACLs) to determine if the log-input parameter has been configured as shown in the example below:

ip access-list extended BLOCK_INBOUND
 deny icmp any any log-input

If the switch is not configured with the log-input parameter after any deny statements to note where packets have been dropped via an ACL, this is a finding.","Configure the log-input parameter after any deny statements to provide the location as to where packets have been dropped via an ACL:

SW1(config)#ip access-list extended BLOCK_INBOUND
SW1(config-ext-nacl)#deny icmp any any log-input",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000132
The information system generates audit records containing information that establishes where the event occurred.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,V-101287; SV-110391
V-220582,medium,SRG-APP-000101-NDM-000231,SV-220582r521267_rule,CISC-ND-000330,The Cisco switch must be configured to generate audit records containing the full-text recording of privileged commands.,"Reconstruction of harmful events or forensic analysis is not possible if audit records do not contain enough information. 

Organizations consider limiting the additional audit information to only that information explicitly needed for specific audit requirements. The additional information required is dependent on the type of information (i.e., sensitivity of the data and the environment within which it resides). At a minimum, the organization must audit full-text recording of privileged commands. The organization must maintain audit trails in sufficient detail to reconstruct events to determine the cause and impact of compromise.",,"Review the Cisco switch configuration to verify that it generates audit records of configuration changes. The configuration example below will log all configuration changes:

archive
 log config
 logging enable

Note: Configuration changes can be viewed using the show archive log config all command.

If the Cisco switch is not configured to generate audit records of configuration changes, this is a finding.","Configure the Cisco switch to log all configuration changes as shown in the example below:

SW4(config)#archive
SW4(config-archive)#log config
SW4(config-archive-log-cfg)#logging enable
SW4(config-archive-log-cfg)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000135
The information system generates audit records containing the organization-defined additional, more detailed information that is to be included in the audit records.
NIST SP 800-53 :: AU-3 (1)
NIST SP 800-53A :: AU-3 (1).1 (ii)
NIST SP 800-53 Revision 4 :: AU-3 (1)

",AU-3 (1),V-101289; SV-110393
V-220583,medium,SRG-APP-000119-NDM-000236,SV-220583r521267_rule,CISC-ND-000380,The Cisco switch must be configured to protect audit information from unauthorized modification.,"Audit information includes all information (e.g., audit records, audit settings, and audit reports) needed to successfully audit network device activity.

If audit data were to become compromised, forensic analysis and discovery of the true source of potentially malicious system activity would be impossible. 

To ensure the veracity of audit data, the network device must protect audit information from unauthorized modification. 

This requirement can be achieved through multiple methods, which will depend on system architecture and design. Some commonly employed methods include ensuring log files receive the proper file system permissions and limiting log data locations. 

Network devices providing a user interface to audit data will leverage user permissions and roles identifying the user accessing the data and the corresponding user rights to make access decisions regarding the modification of audit data.",,"Review the Cisco switch configuration to verify that it is configured to protect audit information.

Step 1: If persistent logging is enabled as shown in the example below, go to Step 2. Otherwise, this requirement is not applicable.

logging persistent url disk0:/logfile size 134217728 filesize 16384

Step 2: Verify that the switch is not configured with a privilege level other than ""15"" to allow access to the file system as shown in the example below:

file privilege 10 

Note: The default privilege level required for access to the file system is ""15""; hence, the command file privilege ""15"" will not be shown in the configuration.

If the switch is configured with a privilege level other than ""15"" to allow access to the file system, this is a finding.","If persistent logging is enabled, configure the switch to only allow administrators with privilege level ""15"" access to the file system as shown in the example below:

SW4(config)#file privilege 15",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000163
The information system protects audit information from unauthorized modification.
NIST SP 800-53 :: AU-9
NIST SP 800-53A :: AU-9.1
NIST SP 800-53 Revision 4 :: AU-9

",AU-9,V-101291; SV-110395
V-220584,medium,SRG-APP-000120-NDM-000237,SV-220584r521267_rule,CISC-ND-000390,The Cisco switch must be configured to protect audit information from unauthorized deletion.,"Audit information includes all information (e.g., audit records, audit settings, and audit reports) needed to successfully audit information system activity.

If audit data were to become compromised, forensic analysis and discovery of the true source of potentially malicious system activity would be impossible. 

To ensure the veracity of audit data, the network device must protect audit information from unauthorized deletion. This requirement can be achieved through multiple methods, which will depend on system architecture and design. Some commonly employed methods include ensuring log files receive the proper file system permissions using file system protections, restricting access, and backing up log data to ensure it is retained. 

Network devices providing a user interface to audit data will leverage user permissions and roles identifying the user accessing the data and the corresponding user rights to make access decisions regarding the deletion of audit data.",,"Review the Cisco switch configuration to verify that it protects audit information from unauthorized deletion.

Step 1: If persistent logging is enabled as shown in the example below, go to Step 2. Otherwise, this requirement is not applicable.

logging persistent url disk0:/logfile size 134217728 filesize 16384

Step 2: Verify that the switch is not configured with a privilege level other than ""15"" to allow access to the file system as shown in the example below:

file privilege 10 

Note: The default privilege level required for access to the file system is ""15""; hence, the command file privilege ""15"" will not be shown in the configuration.

If the switch is configured with a privilege level other than ""15"" to allow access to the file system, this is a finding.","If persistent logging is enabled, configure the switch to only allow administrators with privilege level ""15"" access to the file system as shown in the example below:

SW4(config)#file privilege 15",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000164
The information system protects audit information from unauthorized deletion.
NIST SP 800-53 :: AU-9
NIST SP 800-53A :: AU-9.1
NIST SP 800-53 Revision 4 :: AU-9

",AU-9,V-101293; SV-110397
V-220585,medium,SRG-APP-000133-NDM-000244,SV-220585r521267_rule,CISC-ND-000460,The Cisco switch must be configured to limit privileges to change the software resident within software libraries.,"Changes to any software components of the network device can have significant effects on the overall security of the network. Therefore, only qualified and authorized individuals should be allowed administrative access to the network device for implementing any changes or upgrades. 

If the network device were to enable unauthorized users to make changes to software libraries, those changes could be implemented without undergoing testing, validation, and approval.",,"Review the Cisco switch configuration to verify that it limits software change privileges.

Step 1: If persistent logging is enabled as shown in the example below, go to Step 2. Otherwise, this requirement is not applicable.

logging persistent url disk0:/logfile size 134217728 filesize 16384

Step 2: Verify that the switch is not configured with a privilege level other than ""15"" to allow access to the file system as shown in the example below:

file privilege 10 

Note: The default privilege level required for access to the file system is ""15""; hence, the command file privilege ""15"" will not be shown in the configuration.

If the switch is configured with a privilege level other than ""15"" to allow access to the file system, this is a finding.","If persistent logging is enabled, configure the switch to only allow administrators with privilege level ""15"" access to the file system as shown in the example below:

SW4(config)#file privilege 15",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001499
The organization limits privileges to change software resident within software libraries.
NIST SP 800-53 :: CM-5 (6)
NIST SP 800-53A :: CM-5 (6).1
NIST SP 800-53 Revision 4 :: CM-5 (6)

",CM-5 (6),V-101295; SV-110399
V-220586,high,SRG-APP-000142-NDM-000245,SV-220586r521267_rule,CISC-ND-000470,The Cisco switch must be configured to prohibit the use of all unnecessary and non-secure functions and services.,"Network devices are capable of providing a wide variety of functions and services. Some of the functions and services provided by default may not be necessary to support essential organizational operations. Additionally, it is sometimes convenient to provide multiple services from a single component (e.g., email and web services); however, doing so increases risk over limiting the services provided by any one component. 

To support the requirements and principles of least functionality, the network device must support the organizational requirements providing only essential capabilities and limiting the use of ports, protocols, and/or services to only those required, authorized, and approved. Some network devices have capabilities enabled by default; if these capabilities are not necessary, they must be disabled. If a particular capability is used, it must be documented and approved.",,"Verify that the switch does not have any unnecessary or non-secure ports, protocols, and services enabled. 

For example, the following commands should not be in the configuration:

boot network
ip boot server
ip bootp server
ip dns server
ip identd
ip finger
ip http server
ip rcmd rcp-enable
ip rcmd rsh-enable
service config
service finger
service tcp-small-servers
service udp-small-servers

If any unnecessary or non-secure ports, protocols, or services are enabled, this is a finding.","Disable the following services if enabled as shown in the example below:

SW2(config)#no boot network
SW2(config)#no ip boot server
SW2(config)#no ip bootp server
SW2(config)#no ip dns server
SW2(config)#no ip identd
SW2(config)#no ip finger
SW2(config)#no ip http server
SW2(config)#no ip rcmd rcp-enable
SW2(config)#no ip rcmd rsh-enable
SW2(config)#no service config
SW2(config)#no service finger
SW2(config)#no service tcp-small-servers
SW2(config)#no service udp-small-servers
SW2(config)#no service pad
SW2(config)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

",CM-7 b,V-101297; SV-110401
V-220587,medium,SRG-APP-000148-NDM-000346,SV-220587r684852_rule,CISC-ND-000490,The Cisco switch must be configured with only one local account to be used as the account of last resort in the event the authentication server is unavailable.,"Authentication for administrative (privileged-level) access to the device is required at all times. An account can be created on the device's local database for use when the authentication server is down or connectivity between the device and the authentication server is not operable. This account is referred to as the account of last resort since it is intended to be used as a last resort and when immediate administrative access is absolutely necessary.

The account of last resort logon credentials must be stored in a sealed envelope and kept in a safe. The safe must be periodically audited to verify the envelope remains sealed. The signature of the auditor and the date of the audit should be added to the envelope as a record.

An alternative to using a sealed envelope in a safe would be credential files, separated by technology, located in a secured location on a file server, with the files only accessible to those administrators authorized to use the accounts of last resort, and access to that location monitored by a central log server. 

Administrators should secure the credentials and disable the root account (if possible) when not needed for system administration functions.
",,"Step 1: Review the Cisco switch configuration to verify that a local account for last resort has been configured with a privilege level that will enable the administrator to troubleshoot connectivity to the authentication server.

username xxxxxxxxxxx privilege 10 common-criteria-policy PASSWORD_POLICY password xxxxxxxxxx

Note: The configured Common Criteria policy must be used when creating or changing the local account password as shown in the example above.

Step 2: Verify that local is defined after radius or tacacs+ in the authentication order as shown in the example below:

aaa authentication login default group tacacs+ local

If the Cisco switch is not configured with only one local account to be used as the account of last resort in the event the authentication server is unavailable, this is a finding.","Step 1: Configure a local account with the necessary privilege level to troubleshoot network outage and restore operations as shown in the following example: 

SW2(config)#username xxxxxxxxxxx privilege 10 common-criteria-policy PASSWORD_POLICY password xxxxxxxxxx

Step 2: Configure the authentication order to use the local account if the authentication server is not reachable as shown in the following example:

SW2(config)#aaa authentication login default group tacacs+ local",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001358
The organization establishes privileged user accounts in accordance with a role-based access scheme that organizes allowed information system access and privileges into roles.
NIST SP 800-53 :: AC-2 (7) (a)
NIST SP 800-53A :: AC-2 (7).1 (i)
NIST SP 800-53 Revision 4 :: AC-2 (7) (a)

CCI-002111
The organization identifies and selects the organization-defined information system account types of information system accounts which support organizational missions/business functions.
NIST SP 800-53 Revision 4 :: AC-2 a

",AC-2 a;AC-2 (7) (a),V-101299; SV-110403
V-220589,medium,SRG-APP-000164-NDM-000252,SV-220589r521267_rule,CISC-ND-000550,The Cisco switch must be configured to enforce a minimum 15-character password length.,"Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks. Password length is one factor of several that helps to determine strength and how long it takes to crack a password.

The shorter the password, the lower the number of possible combinations that need to be tested before the password is compromised. Use of more characters in a password helps to exponentially increase the time and/or resources required to compromise the password.",,"Review the Cisco switch configuration to verify that it enforces a minimum 15-character password length as shown in the example below:

aaa new-model
!
!
aaa common-criteria policy PASSWORD_POLICY
 min-length 15

If the Cisco switch is not configured to enforce a minimum 15-character password length, this is a finding.","Configure the Cisco switch to enforce a minimum 15-character password length as shown in the example below:

SW1(config)#aaa common-criteria policy PASSWORD_POLICY
SW1(config-cc-policy)#min-length 15
SW1(config-cc-policy)#exit",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000205
The information system enforces minimum password length.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (i)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),V-101303; SV-110407
V-220590,medium,SRG-APP-000166-NDM-000254,SV-220590r521267_rule,CISC-ND-000570,The Cisco switch must be configured to enforce password complexity by requiring that at least one upper-case character be used.,"Use of a complex passwords helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password is, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available and for the account of last resort and root account.",,"Review the Cisco switch configuration to verify that it requires the use of at least one upper-case character as shown in the example below:

aaa new-model
!
!
aaa common-criteria policy PASSWORD_POLICY
 upper-case 1

If the Cisco switch is not configured to enforce password complexity by requiring that at least one upper-case character be used, this is a finding.","Configure the Cisco switch to enforce password complexity by requiring that at least one upper-case character be used as shown in the example below:

SW1(config)#aaa common-criteria policy PASSWORD_POLICY
SW1(config-cc-policy)#upper-case 1
SW1(config-cc-policy)#exit",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000192
The information system enforces password complexity by the minimum number of upper case characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),V-101305; SV-110409
V-220591,medium,SRG-APP-000167-NDM-000255,SV-220591r521267_rule,CISC-ND-000580,The Cisco switch must be configured to enforce password complexity by requiring that at least one lower-case character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available and for the account of last resort and root account.",,"Review the Cisco switch configuration to verify that it requires the use of at least one lower-case character as shown in the example below:

aaa new-model
!
!
aaa common-criteria policy PASSWORD_POLICY
lower-case 1

If the Cisco switch is not configured to enforce password complexity by requiring that at least one lower-case character be used, this is a finding.","Configure the Cisco switch to enforce password complexity by requiring that at least one lower-case character be used as shown in the example below:

SW1(config)#aaa common-criteria policy PASSWORD_POLICY
SW1(config-cc-policy)#lower-case 1
SW1(config-cc-policy)#exit",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000193
The information system enforces password complexity by the minimum number of lower case characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),V-101307; SV-110411
V-220592,medium,SRG-APP-000168-NDM-000256,SV-220592r521267_rule,CISC-ND-000590,The Cisco switch must be configured to enforce password complexity by requiring that at least one numeric character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available and for the account of last resort and root account.",,"Review the Cisco switch configuration to verify that it requires the use of at least one numeric character as shown in the example below:

aaa new-model
!
!
aaa common-criteria policy PASSWORD_POLICY
 numeric-count 1

If the Cisco switch is not configured to enforce password complexity by requiring that at least one numeric character be used, this is a finding.","Configure the Cisco switch to enforce password complexity by requiring that at least one numeric character be used as shown in the example below:

SW1(config)#aaa common-criteria policy PASSWORD_POLICY
SW1(config-cc-policy)#numeric-count 1
SW1(config-cc-policy)#exit",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000194
The information system enforces password complexity by the minimum number of numeric characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),V-101309; SV-110413
V-220593,medium,SRG-APP-000169-NDM-000257,SV-220593r521267_rule,CISC-ND-000600,The Cisco switch must be configured to enforce password complexity by requiring that at least one special character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available and for the account of last resort and root account.",,"Review the Cisco switch configuration to verify that it requires the use of at least one special character as shown in the example below:

aaa new-model
!
!
aaa common-criteria policy PASSWORD_POLICY
 special-case 1

If the Cisco switch is not configured to enforce password complexity by requiring that at least one special character be used, this is a finding.","Configure the Cisco switch to enforce password complexity by requiring that at least one special character be used as shown in the example below:

SW1(config)#aaa common-criteria policy PASSWORD_POLICY
SW1(config-cc-policy)#special-case 1
SW1(config-cc-policy)#exit",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001619
The information system enforces password complexity by the minimum number of special characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),V-101311; SV-110415
V-220594,medium,SRG-APP-000170-NDM-000329,SV-220594r521267_rule,CISC-ND-000610,"The Cisco switch must be configured to require that when a password is changed, the characters are changed in at least eight of the positions within the password.","If the application allows the user to consecutively reuse extensive portions of passwords, this increases the chances of password compromise by increasing the window of opportunity for attempts at guessing and brute-force attacks.

The number of changed characters refers to the number of changes required with respect to the total number of positions in the current password. In other words, characters may be the same within the two passwords; however, the positions of the like characters must be different.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available and for the account of last resort and root account.",,"Review the Cisco switch configuration to verify that, when a password is changed, it requires the characters to be changed in at least eight of the positions as shown in the example below:

aaa new-model
!
!
aaa common-criteria policy PASSWORD_POLICY
 char-changes 8

If the Cisco switch is not configured to require that when a password is changed, the characters are changed in at least eight of the positions within the password, this is a finding.","Configure the Cisco switch to enforce password complexity by requiring that when a password is changed, the characters are changed in at least eight of the positions within the password as shown in the example below:

SW1(config)#aaa common-criteria policy PASSWORD_POLICY
SW1(config-cc-policy)#char-changes 8
SW1(config-cc-policy)#exit",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000195
The information system, for password-based authentication, when new passwords are created, enforces that at least an organization-defined number of characters are changed.
NIST SP 800-53 :: IA-5 (1) (b)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (b)

",IA-5 (1) (b),V-101313; SV-110417
V-220595,high,SRG-APP-000171-NDM-000258,SV-220595r521267_rule,CISC-ND-000620,The Cisco switch must only store cryptographic representations of passwords.,"Passwords need to be protected at all times, and encryption is the standard method for protecting passwords. If passwords are not encrypted, they can be plainly read (i.e., clear text) and easily compromised.

Network devices must enforce cryptographic representations of passwords when storing passwords in databases, configuration files, and log files. Passwords must be protected at all times; using a strong one-way hashing encryption algorithm with a salt is the standard method for providing a means to validate a password without having to store the actual password.

Performance and time required to access are factors that must be considered, and the one-way hash is the most feasible means of securing the password and providing an acceptable measure of password security. If passwords are stored in clear text, they can be plainly read and easily compromised.

In many instances, verification that the user knows a password is performed using a password verifier. In its simplest form, a password verifier is a computational function that is capable of creating a hash of a password and determining if the value provided by the user matches the stored hash.",,"Review the switch configuration to determine if passwords are encrypted as shown in the example below:

service password-encryption
…
…
…
Enable secret 5 xxxxxxxxxxxxxxxxxxxxxxxxxx

If the switch is not configured to encrypt passwords, this is a finding.","Configure the switch to encrypt all passwords:

SW4(config)#service password-encryption 
SW4(config)#enable secret xxxxxxxxxxxx
SW4(config)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000196
The information system, for password-based authentication, stores only encrypted representations of passwords.
NIST SP 800-53 :: IA-5 (1) (c)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (c)

",IA-5 (1) (c),V-101315; SV-110419
V-220596,high,SRG-APP-000190-NDM-000267,SV-220596r835079_rule,CISC-ND-000720,The Cisco switch must be configured to terminate all network connections associated with device management after 10 minutes of inactivity.,"Terminating an idle session within a short time period reduces the window of opportunity for unauthorized personnel to take control of a management session enabled on the console or console port that has been left unattended. In addition, quickly terminating an idle session will free up resources committed by the managed network element. 

Terminating network connections associated with communications sessions includes, for example, d-allocating associated TCP/IP address/port pairs at the operating system level or deallocating networking assignments at the application level if multiple application sessions are using a single, operating system-level network connection. This does not mean that the device terminates all sessions or network access; it only ends the inactive session and releases the resources associated with that session.",,"Review the Cisco switch configuration to verify that all network connections associated with a device management have an idle timeout value set to 10 minutes or less as shown in the example below:

ip http secure-server
ip http timeout-policy idle 600 life nnnn requests nn
…
…
…
line con 0
 exec-timeout 10 0
line vty 0 1
 exec-timeout 10 0

If the Cisco switch is not configured to terminate all network connections associated with a device management after 10 minutes of inactivity, this is a finding.","Set the idle timeout value to 10 minutes or less on all configured login classes as shown in the example below:

SW1(config)#line vty 0 1
SW1(config-line)#exec-timeout 10 0
SW1(config-line)#exit
SW1(config)#line con 0
SW1(config-line)#exec-timeout 10 0
SW1(config-line)#exit
SW2(config)#ip http timeout-policy idle 600 life nnnn requests nn",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001133
The information system terminates the network connection associated with a communications session at the end of the session or after an organization-defined time period of inactivity.
NIST SP 800-53 :: SC-10
NIST SP 800-53A :: SC-10.1 (ii)
NIST SP 800-53 Revision 4 :: SC-10

",SC-10,V-101317; SV-110421
V-220597,medium,SRG-APP-000319-NDM-000283,SV-220597r521267_rule,CISC-ND-000880,The Cisco switch must be configured to automatically audit account enabling actions.,"Once an attacker establishes initial access to a system, the attacker often attempts to create a persistent method of reestablishing access. One way to accomplish this is for the attacker to enable a new or disabled account. Notification of account enabling is one method for mitigating this risk.

 A comprehensive account management process will ensure an audit trail that documents the creation of application user accounts and notifies administrators and Information System Security Officers (ISSOs). Such a process greatly reduces the risk that accounts will be surreptitiously created and provides logging that can be used for forensic purposes.",,"Review the switch configuration to determine if it automatically audits account enabling. The configuration should look similar to the example below:

archive
 log config
 logging enable

Note: Configuration changes can be viewed using the show archive log config all command.

If account enabling is not automatically audited, this is a finding.","Configure the switch to log account enabling using the following commands:

SW4(config)#archive
SW4(config-archive)#log config
SW4(config-archive-log-cfg)#logging enable
SW4(config-archive-log-cfg)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-002130
The information system automatically audits account enabling actions.
NIST SP 800-53 Revision 4 :: AC-2 (4)

",AC-2 (4),V-101319; SV-110423
V-220599,medium,SRG-APP-000357-NDM-000293,SV-220599r521267_rule,CISC-ND-000980,The Cisco switch must be configured to allocate audit record storage capacity in accordance with organization-defined audit record storage requirements.,"To ensure that network devices have a sufficient storage capacity in which to write the audit logs, they need to be able to allocate audit record storage capacity. The task of allocating audit record storage capacity is usually performed during initial device setup if it is modifiable. 

The value for the organization-defined audit record storage requirement will depend on the amount of storage available on the network device, the anticipated volume of logs, the frequency of transfer from the network device to centralized log servers, and other factors.",,"Verify that the Cisco switch is configured with a logging buffer size. The configuration should look like the example below:

logging buffered xxxxxxxx informational

If a logging buffer size is not configured, this is a finding.

If the Cisco switch is not configured to allocate audit record storage capacity in accordance with organization-defined audit record storage requirements, this is a finding.","Configure the buffer size for logging as shown in the example below:

SW2(config)#logging buffered xxxxxxxx informational",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001849
The organization allocates audit record storage capacity in accordance with organization-defined audit record storage requirements.
NIST SP 800-53 Revision 4 :: AU-4

",AU-4,V-101323; SV-110427
V-220600,medium,SRG-APP-000360-NDM-000295,SV-220600r835083_rule,CISC-ND-001000,The Cisco switch must be configured to generate an alert for all audit failure events.,"It is critical for the appropriate personnel to be aware if a system is at risk of failing to process audit logs as required. Without a real-time alert, security personnel may be unaware of an impending failure of the audit capability and system operation may be adversely affected. 

Alerts provide organizations with urgent messages. Real-time alerts provide these messages immediately (i.e., the time from event detection to alert occurs in seconds or less).",,"Review the Cisco switch configuration to verify that it generates an alert for all audit failure events as shown in the example below:

logging trap critical

Note: The parameter ""critical"" can replaced with a lesser severity level (i.e., error, warning, notice, informational). Informational is the default severity level; hence, if the severity level is configured to informational, the logging trap command will not be shown in the configuration.

If the Cisco switch is not configured to generate an alert for all audit failure events, this is a finding.","Configure the Cisco switch to send critical to emergency log messages to the syslog server as shown in the example below:

SW4(config)#logging trap critical

Note: The parameter ""critical"" can replaced with a lesser severity level (i.e., error, warning, notice, informational).",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001858
The information system provides a real-time alert in organization-defined real-time period to organization-defined personnel, roles, and/or locations when organization-defined audit failure events requiring real-time alerts occur.
NIST SP 800-53 Revision 4 :: AU-5 (2)

",AU-5 (2),V-101325; SV-110429
