Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,Asset Posture,CCI,NIST SP 800-53 Revision 4 References,Legacy
V-239906,medium,SRG-APP-000096-NDM-000226,SV-239906r666081_rule,CASA-ND-000270,The Cisco ASA must be configured to produce audit records containing information to establish when (date and time) the events occurred.,"It is essential for security personnel to know what is being done, what was attempted, where it was done, when it was done, and by whom it was done in order to compile an accurate risk assessment. Logging the date and time of each detected event provides a means of investigating an attack; recognizing resource utilization or capacity thresholds; or identifying an improperly configured network device. In order to establish and correlate the series of events leading up to an outage or attack, it is imperative the date and time are recorded in all log records.",,"Verify that the ASA is configured to include the date and time on all log records as shown in the configuration example below.

logging timestamp

If time stamp is not configured, this is a finding.","Configure the ASA to include the date and time on all log records as shown in the example below.

ASA(config)# logging timestamp",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000131
The information system generates audit records containing information that establishes when an event occurred.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239907,medium,SRG-APP-000097-NDM-000227,SV-239907r666084_rule,CASA-ND-000280,The Cisco ASA must be configured to produce audit records containing information to establish where the events occurred.,"In order to compile an accurate risk assessment and provide forensic analysis, it is essential for security personnel to know where events occurred, such as device hardware components, device software modules, session identifiers, filenames, host names, and functionality.

Associating information about where the event occurred within the network device provides a means of investigating an attack; recognizing resource utilization or capacity thresholds; or identifying an improperly configured device.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement. The configuration should look similar to the example below.

logging enable
logging buffered informational

Note: The ASA will log location (IP address or console) from where configuration commands are entered. 

If the ASA is not configured to generate audit records containing information to establish where the events occurred, this is a finding.","Configure the Cisco ASA as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000132
The information system generates audit records containing information that establishes where the event occurred.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239908,medium,SRG-APP-000098-NDM-000228,SV-239908r666087_rule,CASA-ND-000290,The Cisco ASA must be configured to produce audit log records containing information to establish the source of events.,"In order to compile an accurate risk assessment and provide forensic analysis, it is essential for security personnel to know the source of the event. The source may be a component, module, or process within the device or an external session, administrator, or device.

Associating information about where the source of the event occurred provides a means of investigating an attack; recognizing resource utilization or capacity thresholds; or identifying an improperly configured device.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement. The configuration should look similar to the example below:

logging enable
logging buffered informational

Note: The ASA will log location (IP address or console) from where configuration commands are entered. 

If the ASA is not configured to generate audit records containing information to establish the source of events, this is a finding.","Configure the Cisco ASA as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000133
The information system generates audit records containing information that establishes the source of the event.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239909,medium,SRG-APP-000099-NDM-000229,SV-239909r666090_rule,CASA-ND-000300,The Cisco ASA must be configured to produce audit records that contain information to establish the outcome of the event.,"Without information about the outcome of events, security personnel cannot make an accurate assessment as to whether an attack was successful or if changes were made to the security state of the system.

Event outcomes can include indicators of event success or failure and event-specific results (e.g., the security state of the device after the event occurred). As such, they also provide a means to measure the impact of an event and help authorized personnel to determine the appropriate response.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement. The configuration should look similar to the example below:

logging enable
logging buffered informational
 
If the ASA is not configured to generate audit records containing information to establish the outcome of the event, this is a finding.","Configure the Cisco ASA as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000134
The information system generates audit records containing information that establishes the outcome of the event.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239910,medium,SRG-APP-000101-NDM-000231,SV-239910r666093_rule,CASA-ND-000320,The Cisco ASA must be configured to generate audit records containing the full-text recording of privileged commands.,"Reconstruction of harmful events or forensic analysis is not possible if audit records do not contain enough information. 

Organizations consider limiting the additional audit information to only that information explicitly needed for specific audit requirements. The additional information required is dependent on the type of information (i.e., sensitivity of the data and the environment within which it resides). At a minimum, the organization must audit full-text recording of privileged commands. The organization must maintain audit trails in sufficient detail to reconstruct events to determine the cause and impact of compromise.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement. The configuration should look similar to the example below:

logging enable
logging buffered informational

Note: The ASA will log full-text recording of privileged commands.

If the Cisco ASA is not configured to generate audit records containing the full-text recording of privileged commands, this is a finding.","Configure the Cisco ASA as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000135
The information system generates audit records containing the organization-defined additional, more detailed information that is to be included in the audit records.
NIST SP 800-53 :: AU-3 (1)
NIST SP 800-53A :: AU-3 (1).1 (ii)
NIST SP 800-53 Revision 4 :: AU-3 (1)

",AU-3 (1),
V-239911,high,SRG-APP-000142-NDM-000245,SV-239911r666096_rule,CASA-ND-000430,"The Cisco ASA must be configured to prohibit the use of all unnecessary and/or non-secure functions, ports, protocols, and/or services.","In order to prevent unauthorized connection of devices, unauthorized transfer of information, or unauthorized tunneling (i.e., embedding of data types within data types), organizations must disable unused or unnecessary physical and logical ports/protocols on information systems.

Network devices are capable of providing a wide variety of functions and services. Some of the functions and services provided by default may not be necessary to support essential organizational operations. Additionally, it is sometimes convenient to provide multiple services from a single component (e.g., email and web services); however, doing so increases risk over limiting the services provided by any one component. 

To support the requirements and principles of least functionality, the network device must support the organizational requirements providing only essential capabilities and limiting the use of ports, protocols, and/or services to only those required, authorized, and approved. Some network devices have capabilities enabled by default; if these capabilities are not necessary, they must be disabled. If a particular capability is used, then it must be documented and approved.",,"Verify the ASA does not have any unnecessary or non-secure ports, protocols, and services enabled. For example, the following features such as telnet should never be enabled, while other features should only be enabled if required for operations. In the example below, http and telnet service are enabled.

http server enable
…
…
…
telnet 10.1.22.2 255.255.255.255 INSIDE

Note: The command http server enables https and is required for ASDM.

If any unnecessary or non-secure ports, protocols, or services are enabled, this is a finding.","Disable features that should not be enabled unless required for operations.

ASA(config)# no http server enable
ASA(config)# no telnet 10.1.22.2 255.255.255.255 INSIDE
ASA(config)# end

Note: Telnet must always be disabled.",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

",CM-7 b,
V-239912,medium,SRG-APP-000148-NDM-000346,SV-239912r851023_rule,CASA-ND-000450,The Cisco ASA must be configured with only one local account to be used as the account of last resort in the event the authentication server is unavailable.,"Authentication for administrative (privileged level) access to the device is required at all times. An account can be created on the device's local database for use when the authentication server is down or connectivity between the device and the authentication server is not operable. This account is referred to as the account of last resort since it is intended to be used as a last resort and when immediate administrative access is absolutely necessary.

The account of last resort logon credentials must be stored in a sealed envelope and kept in a safe. The safe must be periodically audited to verify the envelope remains sealed. The signature of the auditor and the date of the audit should be added to the envelope as a record. Administrators should secure the credentials and disable the root account (if possible) when not needed for system administration functions.",,"Step 1: Review the Cisco ASA configuration to verify that a local account for last resort has been configured with a privilege level that will enable the administrator to troubleshoot connectivity to the authentication server.

username LAST_RESORT password $sha512$5000$tb2eaIcI/Q5Q==$ScFJI1ChS4gIjXw== pbkdf2 privilege 15

Step 2: Verify the fallback to use local account has been configured as shown in the example below.

user-identity default-domain LOCAL
aaa authentication serial console RADIUS_GROUP LOCAL
aaa authentication ssh console RADIUS_GROUP LOCAL

If the Cisco ASA is not configured with only one local account to be used as the account of last resort in the event the authentication server is unavailable, this is a finding.","Step 1: Configure a local account with the necessary privilege level to troubleshoot network outage and restore operations as shown in the following example.

ASA(config)# username LAST_RESORT privilege 15
ASA(config)# username LAST_RESORT password xxxxxxxxxxxxx

Step 2: Define the AAA server.

ASA(config)# aaa-server RADIUS_GROUP protocol radius 
ASA(config-aaa-server-group)# exit
ASA(config)# aaa-server RADIUS_GROUP (NDM_INTERFACE) host 10.1.48.10
ASA(config-aaa-server-host)# key xxxxxxxxx
ASA(config-aaa-server-host)# exit

Step 3: Configure the authentication to use an AAA server with the fallback to use the local account if the authentication server is not reachable as shown in the following example.

ASA(config)# aaa authentication serial console RADIUS_GROUP LOCAL
ASA(config)# aaa authentication ssh console RADIUS_GROUP LOCAL
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001358
The organization establishes privileged user accounts in accordance with a role-based access scheme that organizes allowed information system access and privileges into roles.
NIST SP 800-53 :: AC-2 (7) (a)
NIST SP 800-53A :: AC-2 (7).1 (i)
NIST SP 800-53 Revision 4 :: AC-2 (7) (a)

CCI-002111
The organization identifies and selects the organization-defined information system account types of information system accounts which support organizational missions/business functions.
NIST SP 800-53 Revision 4 :: AC-2 a

",AC-2 a;AC-2 (7) (a),
V-239913,medium,SRG-APP-000156-NDM-000250,SV-239913r851024_rule,CASA-ND-000470,The Cisco ASA must be configured to implement replay-resistant authentication mechanisms for network access to privileged accounts.,"A replay attack may enable an unauthorized user to gain access to the application. Authentication sessions between the authenticator and the application validating the user credentials must not be vulnerable to a replay attack.

An authentication process resists replay attacks if it is impractical to achieve a successful authentication by recording and replaying a previous authentication message. 

Techniques used to address this include protocols using nonces (e.g., numbers generated for a specific one-time use) or challenges (e.g., TLS, WS_Security). Additional techniques include time-synchronous or challenge-response one-time authenticators.",,"Step 1: Verify that FIPS mode is enabled as shown in the example.

fips enable

Step 2: Verify only SSH is configured to only use FIPS-compliant ciphers and that Diffie-Hellman Group 14  is used for the key exchange as shown in the example below.

ssh version 2
ssh cipher encryption fips
ssh key-exchange group dh-group14-sha1

Note: The ASA only supports SSHv2.

If the ASA is not configured to implement replay-resistant authentication mechanisms for network access, this is a finding.","Step 1: Enable FIPS mode via the fips enable command.

Step 2: Configure SSH to only use FIPS-compliant ciphers and Diffie-Hellman Group 14 for the key exchange.

ASA(config)# ssh cipher encryption fips 
ASA(config)# ssh key-exchange group dh-group14-sha",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001941
The information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (8)

",IA-2 (8),
V-239914,medium,SRG-APP-000164-NDM-000252,SV-239914r666105_rule,CASA-ND-000490,The Cisco ASA must be configured to enforce a minimum 15-character password length.,"Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks. Password length is one factor of several that helps to determine strength and how long it takes to crack a password.

The shorter the password, the lower the number of possible combinations that need to be tested before the password is compromised. Use of more characters in a password helps to exponentially increase the time and/or resources required to compromise the password.",,"Review the ASA configuration to verify that it is compliant with this requirement as shown in the example below.

password-policy minimum-length 15

If the ASA is not configured to enforce a minimum 15-character password length, this is a finding.","Configure the Cisco ASA to enforce password complexity by requiring a minimum 15-character password length as shown in the example below.

ASA(config)# password-policy minimum-length 15",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000205
The information system enforces minimum password length.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (i)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),
V-239915,medium,SRG-APP-000166-NDM-000254,SV-239915r666108_rule,CASA-ND-000520,The Cisco ASA must be configured to enforce password complexity by requiring that at least one uppercase character be used.,"Use of a complex passwords helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password is, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available, and for the account of last resort and root account.",,"Review the ASA configuration to verify that it is compliant with this requirement as shown in the example below.

password-policy minimum-uppercase 1

If the Cisco ASA is not configured to enforce password complexity by requiring that at least one uppercase character be used, this is a finding.","Configure the Cisco ASA to enforce password complexity by requiring that at least one uppercase character be used as shown in the example below.

ASA(config)# password-policy minimum-uppercase 1",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000192
The information system enforces password complexity by the minimum number of upper case characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),
V-239916,medium,SRG-APP-000167-NDM-000255,SV-239916r666111_rule,CASA-ND-000530,The Cisco ASA must be configured to enforce password complexity by requiring that at least one lowercase character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available, and for the account of last resort and root account.",,"Review the ASA configuration to verify that it is compliant with this requirement as shown in the example below.

password-policy minimum-lowercase 1

If the Cisco ASA is not configured to enforce password complexity by requiring that at least one lowercase character be used, this is a finding.","Configure the Cisco ASA to enforce password complexity by requiring that at least one lowercase character be used as shown in the example below.

ASA(config)# password-policy minimum-lowercase 1",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000193
The information system enforces password complexity by the minimum number of lower case characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),
V-239917,medium,SRG-APP-000168-NDM-000256,SV-239917r666114_rule,CASA-ND-000550,The Cisco ASA must be configured to enforce password complexity by requiring that at least one numeric character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available, and for the account of last resort and root account.",,"Review the ASA configuration to verify that it is compliant with this requirement as shown in the example below.

password-policy minimum-numeric 1

If the Cisco ASA is not configured to enforce password complexity by requiring that at least one numeric character be used, this is a finding.","Configure the Cisco ASA to enforce password complexity by requiring that at least one numeric character be used as shown in the example below.

ASA(config)# password-policy minimum-numeric 1",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000194
The information system enforces password complexity by the minimum number of numeric characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),
V-239918,medium,SRG-APP-000169-NDM-000257,SV-239918r666117_rule,CASA-ND-000570,The Cisco ASA must be configured to enforce password complexity by requiring that at least one special character be used.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks.

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available, and for the account of last resort and root account.",,"Review the ASA configuration to verify that it is compliant with this requirement as shown in the example below.

password-policy minimum-special 1

If the Cisco ASA is not configured to enforce password complexity by requiring that at least one special character be used, this is a finding.","Configure the Cisco ASA to enforce password complexity by requiring that at least one special character be used as shown in the example below.

ASA(config)# password-policy minimum-special 1",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001619
The information system enforces password complexity by the minimum number of special characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

",IA-5 (1) (a),
V-239919,medium,SRG-APP-000170-NDM-000329,SV-239919r666120_rule,CASA-ND-000580,"The Cisco ASA must be configured to require that when a password is changed, the characters are changed in at least eight of the positions within the password.","If the application allows the user to consecutively reuse extensive portions of passwords, this increases the chances of password compromise by increasing the window of opportunity for attempts at guessing and brute-force attacks.

The number of changed characters refers to the number of changes required with respect to the total number of positions in the current password. In other words, characters may be the same within the two passwords; however, the positions of the like characters must be different.

Multifactor authentication (MFA) is required for all administrative and user accounts on network devices, except for an account of last resort and (where applicable) a root account. Passwords should only be used when MFA using PKI is not available, and for the account of last resort and root account.",,"Review the ASA configuration to verify it is compliant with this requirement as shown in the example below.

password-policy minimum-changes 8

If the Cisco router is not configured to require that when a password is changed, the characters are changed in at least eight of the positions within the password, this is a finding.","Configure the ASA to enforce password complexity by requiring that when a password is changed, the characters are changed in at least eight of the positions within the password as shown in the example below.

ASA(config)# password-policy minimum-changes 8",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000195
The information system, for password-based authentication, when new passwords are created, enforces that at least an organization-defined number of characters are changed.
NIST SP 800-53 :: IA-5 (1) (b)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (b)

",IA-5 (1) (b),
V-239920,high,SRG-APP-000190-NDM-000267,SV-239920r666196_rule,CASA-ND-000690,"The Cisco ASA must be configured to terminate all network connections associated with a device management session at the end of the session, or the session must be terminated after 10 minutes of inactivity except to fulfill documented and validated mission requirements.","Terminating an idle session within a short time period reduces the window of opportunity for unauthorized personnel to take control of a management session enabled on the console or console port that has been left unattended. In addition, quickly terminating an idle session will also free up resources committed by the managed network element. 

Terminating network connections associated with communications sessions includes, for example, de-allocating associated TCP/IP address/port pairs at the operating system level, or de-allocating networking assignments at the application level if multiple application sessions are using a single, operating system-level network connection. This does not mean that the device terminates all sessions or network access; it only ends the inactive session and releases the resources associated with that session.",,"Review the Cisco ASA configuration to verify all network connections associated with a device management have an idle timeout value set to 10 minutes or less as shown in the following example:

http server idle-timeout 10
…
…
…
ssh timeout 10
…
…
…
console timeout 10

If the Cisco ASA is not configured to terminate all network connections associated with a device management after 10 minutes of inactivity, this is a finding.","Set the idle timeout value to 10 minutes or less for console, ssh, and http (if ASDM is used) access.

SW1(config)# ssh timeout 10
SW1(config)# console timeout 10
ASA(config)# http server idle-timeout 10
SW1(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001133
The information system terminates the network connection associated with a communications session at the end of the session or after an organization-defined time period of inactivity.
NIST SP 800-53 :: SC-10
NIST SP 800-53A :: SC-10.1 (ii)
NIST SP 800-53 Revision 4 :: SC-10

",SC-10,
V-239921,medium,SRG-APP-000343-NDM-000289,SV-239921r851025_rule,CASA-ND-000910,The Cisco ASA must be configured to audit the execution of privileged functions.,"Misuse of privileged functions, either intentionally or unintentionally by authorized users, or by unauthorized external entities that have compromised information system accounts, is a serious and ongoing concern and can have significant adverse impacts on organizations. Auditing the use of privileged functions is one way to detect such misuse and identify the risk from insider threats and the advanced persistent threat.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement. The configuration example below will log all configuration changes.
  
logging enable
logging buffered informational

Note: The ASA will log all EXEC-mode commands.

If the Cisco ASA is not configured to log all configuration changes, this is a finding.","Configure the Cisco ASA to log all configuration changes as shown in the following example.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

",AC-6 (9),
V-239922,medium,SRG-APP-000357-NDM-000293,SV-239922r851026_rule,CASA-ND-000920,The Cisco ASA must be configured to allocate audit record storage capacity in accordance with organization-defined audit record storage requirements.,"In order to ensure network devices have a sufficient storage capacity in which to write the audit logs, they need to be able to allocate audit record storage capacity.  The task of allocating audit record storage capacity is usually performed during initial device setup if it is modifiable. 

The value for the organization-defined audit record storage requirement will depend on the amount of storage available on the network device, the anticipated volume of logs, the frequency of transfer from the network device to centralized log servers, and other factors.",,"Verify the Cisco ASA is configured with a logfile size. The configuration should look like the example below.

logging flash-bufferwrap
logging flash-minimum-free nnnnnnn
logging flash-maximum-allocation nnnnnnn

If the Cisco ASA is not configured to allocate audit record storage capacity in accordance with organization-defined audit record storage requirements, this is a finding.","Configure the buffer size for logging as shown in the example below.

ASA(config)# logging flash-maximum-allocation nnnnnnn
ASA(config)# logging flash-minimum-free nnnnnnn",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001849
The organization allocates audit record storage capacity in accordance with organization-defined audit record storage requirements.
NIST SP 800-53 Revision 4 :: AU-4

",AU-4,
V-239923,medium,SRG-APP-000360-NDM-000295,SV-239923r851027_rule,CASA-ND-000930,The Cisco ASA must be configured to generate an immediate real-time alert of all audit failure events requiring real-time alerts.,"It is critical for the appropriate personnel to be aware if a system is at risk of failing to process audit logs as required. Without a real-time alert, security personnel may be unaware of an impending failure of the audit capability and system operation may be adversely affected. 

Alerts provide organizations with urgent messages. Real-time alerts provide these messages immediately (i.e., the time from event detection to alert occurs in seconds or less).",,"Review the Cisco ASA configuration to verify it is compliant with this requirement as shown in the example below.

logging trap critical
logging host NDM_INTERFACE 10.1.48.10

Note: The parameter critical can replaced with a lesser severity (i.e., error, warning, notice, informational). A logging list can be used as an alternative to the severity level.

If the Cisco ASA is not configured to generate an alert for all audit failure events, this is a finding.","Configure the Cisco ASA to send critical to emergency log messages to the syslog server as shown in the example below.

ASA(config)# logging host NDM_INTERFACE 10.1.48.10
ASA(config)# logging trap critical
ASA(config)# end

Note: The parameter critical can replaced with a lesser severity (i.e., error, warning, notice, informational).",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001858
The information system provides a real-time alert in organization-defined real-time period to organization-defined personnel, roles, and/or locations when organization-defined audit failure events requiring real-time alerts occur.
NIST SP 800-53 Revision 4 :: AU-5 (2)

",AU-5 (2),
V-239924,medium,SRG-APP-000373-NDM-000298,SV-239924r877987_rule,CASA-ND-000940,The Cisco ASA must be configured to synchronize its clock with the primary and secondary time sources using redundant authoritative time sources.,"The loss of connectivity to a particular authoritative time source will result in the loss of time synchronization (free-run mode) and increasingly inaccurate time stamps on audit events and other functions.

Multiple time sources provide redundancy by including a secondary source. Time synchronization is usually a hierarchy; clients synchronize time to a local source while that source synchronizes its time to a more accurate source. The network device must utilize an authoritative time server and/or be configured to use redundant authoritative time sources. This requirement is related to the comparison done in CCI-001891.

DoD-approved solutions consist of a combination of a primary and secondary time source using a combination or multiple instances of the following: a time server designated for the appropriate DoD network (NIPRNet/SIPRNet); United States Naval Observatory (USNO) time servers; and/or the Global Positioning System (GPS). The secondary time source must be located in a different geographic region than the primary time source.",,"Review the Cisco ASA configuration to verify it is compliant with this requirement as shown in the configuration example below.

ntp server 10.1.22.2
ntp server 10.1.48.8 prefer

Note: For ASAs running on Firepower Chassis hardware, the NTP settings are visible in the FXOS web UI only (not in the ASA CLI or ASDM web UI).

If the Cisco ASA is not configured to synchronize its clock with redundant authoritative time sources, this is a finding.","Configure the Cisco ASA to synchronize its clock with redundant authoritative time sources as shown in the example below.

ASA(config)# ntp server 10.1.48.8 prefer 
ASA(config)# ntp server 10.1.22.2
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001893
The information system identifies a secondary authoritative time source that is located in a different geographic region than the primary authoritative time source.
NIST SP 800-53 Revision 4 :: AU-8 (2)

",AU-8 (2),
V-239925,medium,SRG-APP-000375-NDM-000300,SV-239925r851029_rule,CASA-ND-000970,The Cisco ASA must be configured to record time stamps for audit records that meet a granularity of one second for a minimum degree of precision.,"Without sufficient granularity of time stamps, it is not possible to adequately determine the chronological order of records. Time stamps generated by the application include date and time. Granularity of time measurements refers to the degree of synchronization between information system clocks and reference clocks.",,"Verify the ASA is configured to include the  time on all log records as shown in the configuration example below.

logging timestamp

If time stamp is not configured, this is a finding.","Configure the ASA to include the time on all log records as shown in the example below.

ASA(config)# logging timestamp",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001889
The information system records time stamps for audit records that meets organization-defined granularity of time measurement.
NIST SP 800-53 Revision 4 :: AU-8 b

",AU-8 b,
